trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2316,False,"{'a': 0.1, 'e': 0.09866746718477133}",25,14,20.849999570336557,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2317,False,"{'a': 0.1, 'e': 0.09856884903487968}",25,17,-11.692311772069958,"{0: 5, 1: 2, 2: 1, 3: 0, 4: 0}",1
2318,False,"{'a': 0.1, 'e': 0.09847032945384529}",20,11,-25.239536124340283,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
2319,False,"{'a': 0.1, 'e': 0.09837190834314856}",30,20,17.79428943128904,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2320,False,"{'a': 0.1, 'e': 0.09827358560436837}",20,12,2.847664869787282,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2321,False,"{'a': 0.1, 'e': 0.09817536113918197}",20,6,16.78631841443156,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2322,False,"{'a': 0.1, 'e': 0.0980772348493649}",30,4,50.13417061241684,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
2323,False,"{'a': 0.1, 'e': 0.09797920663679084}",25,12,21.915930747941296,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2324,False,"{'a': 0.1, 'e': 0.09788127640343158}",35,20,26.26886734255129,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2325,False,"{'a': 0.1, 'e': 0.09778344405135689}",20,13,14.708507159190438,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2326,False,"{'a': 0.1, 'e': 0.09768570948273439}",20,15,9.874061305328105,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2327,False,"{'a': 0.1, 'e': 0.09758807259982952}",30,6,42.827985310123886,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2328,False,"{'a': 0.1, 'e': 0.09749053330500537}",25,11,-26.980462355614083,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
2329,False,"{'a': 0.1, 'e': 0.09739309150072266}",30,21,17.05065125973581,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2330,False,"{'a': 0.1, 'e': 0.09729574708953956}",25,15,2.8272405284599795,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
2331,False,"{'a': 0.1, 'e': 0.09719849997411166}",25,12,1.188810205791795,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
2332,False,"{'a': 0.1, 'e': 0.09710135005719184}",35,19,29.777049980582465,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2333,False,"{'a': 0.1, 'e': 0.09700429724163016}",20,16,6.583061447855657,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2334,False,"{'a': 0.1, 'e': 0.09690734143037381}",25,11,22.226814035647067,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2335,False,"{'a': 0.1, 'e': 0.09681048252646697}",25,11,-18.839089023736253,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2336,False,"{'a': 0.1, 'e': 0.09671372043305072}",20,9,23.221830826303982,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2337,False,"{'a': 0.1, 'e': 0.09661705505336297}",25,13,26.67697666506912,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2338,False,"{'a': 0.1, 'e': 0.09652048629073832}",25,12,16.399501263445657,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
2339,False,"{'a': 0.1, 'e': 0.09642401404860801}",30,15,13.2593937576481,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2340,False,"{'a': 0.1, 'e': 0.09632763823049978}",20,10,-27.823261533992405,"{0: 7, 1: 0, 2: 2, 3: 1, 4: 0}",1
2341,False,"{'a': 0.1, 'e': 0.0962313587400378}",20,12,17.15366373083248,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2342,False,"{'a': 0.1, 'e': 0.09613517548094258}",25,14,21.651915044064676,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2343,False,"{'a': 0.1, 'e': 0.09603908835703086}",25,20,10.71462182477805,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2344,False,"{'a': 0.1, 'e': 0.09594309727221549}",30,12,6.060362874359331,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
2345,False,"{'a': 0.1, 'e': 0.09584720213050539}",20,6,1.8182679721907364,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
2346,False,"{'a': 0.1, 'e': 0.09575140283600542}",25,8,18.32143083803578,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2347,False,"{'a': 0.1, 'e': 0.09565569929291626}",20,13,13.5464058160535,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2348,False,"{'a': 0.1, 'e': 0.09556009140553436}",30,4,20.2638959520579,"{0: 24, 1: 1, 2: 1, 3: 0, 4: 0}",1
2349,False,"{'a': 0.1, 'e': 0.09546457907825183}",25,11,-30.02826452874601,"{0: 11, 1: 0, 2: 1, 3: 2, 4: 0}",1
2350,False,"{'a': 0.1, 'e': 0.09536916221555633}",20,3,33.38669826461963,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2351,False,"{'a': 0.1, 'e': 0.095273840722031}",25,17,15.022786124777934,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2352,False,"{'a': 0.1, 'e': 0.09517861450235433}",20,8,-17.91638329785518,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
2353,False,"{'a': 0.1, 'e': 0.09508348346130009}",20,13,11.679687666008872,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2354,False,"{'a': 0.1, 'e': 0.09498844750373724}",20,0,33.173895294956246,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2355,False,"{'a': 0.1, 'e': 0.0948935065346298}",25,9,20.14669513979033,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
2356,False,"{'a': 0.1, 'e': 0.09479866045903682}",25,12,-13.527273357252156,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
2357,False,"{'a': 0.1, 'e': 0.09470390918211219}",25,8,23.013461782633836,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2358,False,"{'a': 0.1, 'e': 0.09460925260910463}",25,12,3.671034932809973,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
2359,False,"{'a': 0.1, 'e': 0.09451469064535757}",20,9,8.590416952025043,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2360,False,"{'a': 0.1, 'e': 0.09442022319630902}",20,9,8.693192979881903,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2361,False,"{'a': 0.1, 'e': 0.09432585016749154}",25,0,13.247692159558191,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",1
2362,False,"{'a': 0.1, 'e': 0.0942315714645321}",25,11,28.97431474746761,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2363,False,"{'a': 0.1, 'e': 0.09413738699315197}",20,10,16.9101731647153,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2364,False,"{'a': 0.1, 'e': 0.09404329665916668}",20,8,19.804996609026404,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2365,False,"{'a': 0.1, 'e': 0.09394930036848588}",35,15,38.40129322078217,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2366,False,"{'a': 0.1, 'e': 0.09385539802711328}",20,6,-19.37082475324379,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2367,False,"{'a': 0.1, 'e': 0.09376158954114652}",20,14,-34.728348173357006,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
2368,False,"{'a': 0.1, 'e': 0.09366787481677713}",25,17,16.375672653860853,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2369,False,"{'a': 0.1, 'e': 0.09357425376029035}",20,1,17.186698510913896,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
2370,False,"{'a': 0.1, 'e': 0.09348072627806514}",20,11,17.52640008959729,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2371,False,"{'a': 0.1, 'e': 0.093387292276574}",25,13,24.48116040410757,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2372,False,"{'a': 0.1, 'e': 0.0932939516623829}",30,18,25.924342245630488,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2373,False,"{'a': 0.1, 'e': 0.09320070434215125}",30,0,35.095152867644536,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
2374,False,"{'a': 0.1, 'e': 0.0931075502226317}",20,14,5.966708268765804,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
2375,False,"{'a': 0.1, 'e': 0.09301448921067014}",20,9,20.203496622437168,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2376,False,"{'a': 0.1, 'e': 0.09292152121320554}",30,18,25.95123463971818,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2377,False,"{'a': 0.1, 'e': 0.0928286461372699}",25,0,24.173212867429527,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2378,False,"{'a': 0.1, 'e': 0.09273586388998813}",20,6,24.60672299756598,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2379,False,"{'a': 0.1, 'e': 0.09264317437857797}",25,12,21.62629305136361,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2380,False,"{'a': 0.1, 'e': 0.09255057751034991}",20,0,31.390191576054736,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2381,False,"{'a': 0.1, 'e': 0.09245807319270707}",35,18,17.434972469700217,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2382,False,"{'a': 0.1, 'e': 0.09236566133314514}",30,10,28.254446246678963,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
2383,False,"{'a': 0.1, 'e': 0.09227334183925223}",25,14,22.44517220267126,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2384,False,"{'a': 0.1, 'e': 0.09218111461870886}",25,16,15.046679396529745,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2385,False,"{'a': 0.1, 'e': 0.09208897957928779}",25,12,24.62537043676404,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2386,False,"{'a': 0.1, 'e': 0.09199693662885397}",25,17,12.487832244510315,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2387,False,"{'a': 0.1, 'e': 0.09190498567536444}",25,13,20.727754148575176,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2388,False,"{'a': 0.1, 'e': 0.09181312662686825}",20,6,27.514955452597093,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2389,False,"{'a': 0.1, 'e': 0.09172135939150633}",20,3,14.623076736627983,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
2390,False,"{'a': 0.1, 'e': 0.09162968387751146}",20,10,20.246407056051286,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2391,False,"{'a': 0.1, 'e': 0.09153809999320808}",20,7,24.824919634815462,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2392,False,"{'a': 0.1, 'e': 0.09144660764701233}",25,12,21.96755455334224,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2393,False,"{'a': 0.1, 'e': 0.09135520674743186}",20,12,15.67225032344709,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2394,False,"{'a': 0.1, 'e': 0.09126389720306574}",20,12,13.717100399822176,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2395,False,"{'a': 0.1, 'e': 0.09117267892260443}",20,3,31.424909970289868,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2396,False,"{'a': 0.1, 'e': 0.09108155181482964}",25,15,19.56155146455972,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2397,False,"{'a': 0.1, 'e': 0.09099051578861427}",35,12,4.279470220163885,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
2398,False,"{'a': 0.1, 'e': 0.09089957075292225}",20,9,5.724623125422076,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2399,False,"{'a': 0.1, 'e': 0.09080871661680856}",30,21,-8.399050312271447,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
2400,False,"{'a': 0.1, 'e': 0.09071795328941906}",20,11,16.150939883083943,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2401,False,"{'a': 0.1, 'e': 0.09062728067999042}",20,10,22.6082406831693,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2402,False,"{'a': 0.1, 'e': 0.09053669869785}",20,8,-11.757747610010133,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
2403,False,"{'a': 0.1, 'e': 0.09044620725241583}",30,10,16.40037163508332,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
2404,False,"{'a': 0.1, 'e': 0.09035580625319643}",20,7,-40.22077289557688,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 1}",1
2405,False,"{'a': 0.1, 'e': 0.09026549560979083}",20,16,7.25894064217292,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2406,False,"{'a': 0.1, 'e': 0.09017527523188835}",30,23,15.393703005858088,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2407,False,"{'a': 0.1, 'e': 0.09008514502926863}",20,16,7.974048919146471,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2408,False,"{'a': 0.1, 'e': 0.08999510491180145}",25,11,24.632727287268022,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2409,False,"{'a': 0.1, 'e': 0.08990515478944666}",30,19,13.990092892927896,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
2410,False,"{'a': 0.1, 'e': 0.08981529457225416}",25,12,11.098458603698113,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2411,False,"{'a': 0.1, 'e': 0.08972552417036372}",20,12,14.140741748302425,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2412,False,"{'a': 0.1, 'e': 0.08963584349400493}",30,8,18.83848687846297,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
2413,False,"{'a': 0.1, 'e': 0.0895462524534971}",20,6,29.015651060225633,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2414,False,"{'a': 0.1, 'e': 0.08945675095924918}",25,5,-10.358880030998984,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
2415,False,"{'a': 0.1, 'e': 0.08936733892175969}",35,18,10.975301096630389,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
2416,False,"{'a': 0.1, 'e': 0.08927801625161656}",20,5,31.177151132975283,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2417,False,"{'a': 0.1, 'e': 0.08918878285949712}",20,12,14.918835277734392,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2418,False,"{'a': 0.1, 'e': 0.08909963865616798}",25,5,29.82981889693556,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
2419,False,"{'a': 0.1, 'e': 0.08901058355248491}",25,11,25.77011886961267,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2420,False,"{'a': 0.1, 'e': 0.08892161745939281}",20,15,8.852937101029031,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2421,False,"{'a': 0.1, 'e': 0.08883274028792558}",20,14,10.667466617541193,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2422,False,"{'a': 0.1, 'e': 0.08874395194920605}",20,1,31.068149936778948,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2423,False,"{'a': 0.1, 'e': 0.08865525235444585}",20,11,6.284591593632331,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2424,False,"{'a': 0.1, 'e': 0.0885666414149454}",25,17,2.717927398575121,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2425,False,"{'a': 0.1, 'e': 0.08847811904209375}",20,9,23.144750067626536,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2426,False,"{'a': 0.1, 'e': 0.08838968514736852}",20,9,18.40336578128357,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2427,False,"{'a': 0.1, 'e': 0.08830133964233579}",20,3,-44.91702500358458,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
2428,False,"{'a': 0.1, 'e': 0.08821308243865006}",30,20,18.71742784912764,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2429,False,"{'a': 0.1, 'e': 0.08812491344805412}",30,16,21.9860418384083,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2430,False,"{'a': 0.1, 'e': 0.08803683258237897}",30,20,8.350007239457275,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2431,False,"{'a': 0.1, 'e': 0.08794883975354376}",20,12,2.357660753623513,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2432,False,"{'a': 0.1, 'e': 0.08786093487355562}",25,8,22.430319211939256,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2433,False,"{'a': 0.1, 'e': 0.08777311785450967}",20,12,-0.6545221209660423,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2434,False,"{'a': 0.1, 'e': 0.08768538860858889}",20,8,22.993953888862944,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2435,False,"{'a': 0.1, 'e': 0.08759774704806403}",20,13,13.520027057650966,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2436,False,"{'a': 0.1, 'e': 0.08751019308529352}",25,15,19.965724649014497,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2437,False,"{'a': 0.1, 'e': 0.0874227266327234}",30,17,22.66078574710514,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2438,False,"{'a': 0.1, 'e': 0.08733534760288718}",20,12,16.65509557569474,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2439,False,"{'a': 0.1, 'e': 0.08724805590840584}",20,4,31.85542172228363,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2440,False,"{'a': 0.1, 'e': 0.08716085146198768}",20,10,17.926900444948267,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2441,False,"{'a': 0.1, 'e': 0.08707373417642825}",20,9,20.721292426252358,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2442,False,"{'a': 0.1, 'e': 0.08698670396461025}",20,14,11.363817111574566,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2443,False,"{'a': 0.1, 'e': 0.08689976073950346}",20,14,10.996221166228244,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2444,False,"{'a': 0.1, 'e': 0.08681290441416466}",30,13,30.302136539239683,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2445,False,"{'a': 0.1, 'e': 0.0867261349017375}",30,21,18.995507541316414,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2446,False,"{'a': 0.1, 'e': 0.08663945211545247}",20,13,12.021806840091996,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2447,False,"{'a': 0.1, 'e': 0.08655285596862679}",20,16,9.319940330331695,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2448,False,"{'a': 0.1, 'e': 0.08646634637466427}",20,8,-26.60523864828498,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
2449,False,"{'a': 0.1, 'e': 0.08637992324705535}",20,8,8.51153338898677,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2450,False,"{'a': 0.1, 'e': 0.08629358649937686}",20,12,5.5593428973750925,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2451,False,"{'a': 0.1, 'e': 0.08620733604529207}",25,11,26.087870878675666,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2452,False,"{'a': 0.1, 'e': 0.0861211717985505}",25,20,8.759663559477485,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2453,False,"{'a': 0.1, 'e': 0.08603509367298791}",25,7,23.11219317205582,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2454,False,"{'a': 0.1, 'e': 0.08594910158252617}",20,12,17.767463792546703,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2455,False,"{'a': 0.1, 'e': 0.08586319544117317}",25,0,16.827112792343705,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
2456,False,"{'a': 0.1, 'e': 0.08577737516302276}",25,0,1.2896492419845995,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
2457,False,"{'a': 0.1, 'e': 0.08569164066225467}",20,4,11.935142879532663,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
2458,False,"{'a': 0.1, 'e': 0.08560599185313437}",20,0,17.056890695731376,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2459,False,"{'a': 0.1, 'e': 0.08552042865001307}",20,1,33.35423959023988,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2460,False,"{'a': 0.1, 'e': 0.08543495096732753}",20,5,28.052330838842586,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2461,False,"{'a': 0.1, 'e': 0.0853495587196001}",20,13,12.869177058014102,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2462,False,"{'a': 0.1, 'e': 0.08526425182143849}",20,15,11.182237789029767,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2463,False,"{'a': 0.1, 'e': 0.08517903018753581}",25,15,20.8957474000331,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2464,False,"{'a': 0.1, 'e': 0.08509389373267041}",25,18,12.787647070755707,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2465,False,"{'a': 0.1, 'e': 0.08500884237170585}",20,13,14.245312939364192,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2466,False,"{'a': 0.1, 'e': 0.08492387601959073}",20,12,15.991820811657877,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2467,False,"{'a': 0.1, 'e': 0.08483899459135871}",20,4,6.177649017334305,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
2468,False,"{'a': 0.1, 'e': 0.08475419800212836}",30,20,20.124185616818703,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2469,False,"{'a': 0.1, 'e': 0.08466948616710306}",35,25,19.044802493142267,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2470,False,"{'a': 0.1, 'e': 0.08458485900157099}",30,17,27.163084937514,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2471,False,"{'a': 0.1, 'e': 0.08450031642090497}",20,7,22.929296264242463,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2472,False,"{'a': 0.1, 'e': 0.08441585834056241}",25,12,23.913138122734573,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2473,False,"{'a': 0.1, 'e': 0.08433148467608523}",25,11,26.176575998762996,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2474,False,"{'a': 0.1, 'e': 0.08424719534309975}",20,4,27.017394112382018,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2475,False,"{'a': 0.1, 'e': 0.08416299025731663}",25,8,18.828929835230515,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2476,False,"{'a': 0.1, 'e': 0.08407886933453079}",20,15,8.496901956112922,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2477,False,"{'a': 0.1, 'e': 0.08399483249062129}",20,16,8.292523284541087,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2478,False,"{'a': 0.1, 'e': 0.08391087964155128}",20,15,11.52304554253435,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2479,False,"{'a': 0.1, 'e': 0.0838270107033679}",20,8,5.603751161321127,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2480,False,"{'a': 0.1, 'e': 0.08374322559220221}",35,5,53.87322516980257,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
2481,False,"{'a': 0.1, 'e': 0.08365952422426909}",20,10,17.553670473405905,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2482,False,"{'a': 0.1, 'e': 0.08357590651586716}",25,19,14.578149800045605,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2483,False,"{'a': 0.1, 'e': 0.08349237238337871}",25,15,18.561856116583083,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2484,False,"{'a': 0.1, 'e': 0.08340892174326961}",25,4,14.09615170576941,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 0}",1
2485,False,"{'a': 0.1, 'e': 0.0833255545120892}",20,3,5.849520276646356,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
2486,False,"{'a': 0.1, 'e': 0.08324227060647024}",25,12,13.950899890828918,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2487,False,"{'a': 0.1, 'e': 0.08315906994312883}",25,8,-8.073359599384302,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
2488,False,"{'a': 0.1, 'e': 0.08307595243886429}",20,10,17.929795519707763,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2489,False,"{'a': 0.1, 'e': 0.08299291801055911}",30,16,25.23582520637651,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2490,False,"{'a': 0.1, 'e': 0.08290996657517886}",25,11,21.471621111991567,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2491,False,"{'a': 0.1, 'e': 0.0828270980497721}",25,17,16.47034665847429,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2492,False,"{'a': 0.1, 'e': 0.0827443123514703}",20,14,11.384672217255023,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2493,False,"{'a': 0.1, 'e': 0.08266160939748773}",35,16,10.127794267610861,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
2494,False,"{'a': 0.1, 'e': 0.08257898910512146}",25,13,20.476406795817297,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2495,False,"{'a': 0.1, 'e': 0.08249645139175117}",30,22,17.461728455498374,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2496,False,"{'a': 0.1, 'e': 0.08241399617483915}",20,13,14.839877792049315,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2497,False,"{'a': 0.1, 'e': 0.08233162337193016}",20,7,13.414791677022258,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2498,False,"{'a': 0.1, 'e': 0.08224933290065141}",20,15,9.818102877567934,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
